DogID,Weight (kg),Date,Hour,Behaviour Pattern,Activity Level (steps),Heart Rate (bpm),Calorie Burn,Temperature (C),Food Intake (calories),Water Intake (ml),Breathing Rate (breaths/min),Barking Frequency
CANINE003,27.6857,21-04-2022,12,Normal,283,112,32.0,27.0,0.0,40.0,27,Low
CANINE003,27.6857,21-04-2022,13,Playing,631,121,67.6,29.9,0.0,0.0,37,Low
CANINE003,27.6857,21-04-2022,14,Sleeping,0,105,2.0,27.4,0.0,0.0,15,None
CANINE003,27.6857,21-04-2022,15,Sleeping,0,104,2.0,24.8,0.0,0.0,20,None
CANINE003,27.6857,21-04-2022,16,Eating,92,114,11.4,28.0,495.7,172.3,19,None
CANINE003,27.6857,21-04-2022,17,Normal,382,108,41.1,28.4,0.0,76.9,21,Low
CANINE003,27.6857,21-04-2022,18,Sleeping,0,111,3.0,24.9,0.0,0.0,18,None
CANINE003,27.6857,21-04-2022,19,Sleeping,0,112,2.0,26.5,0.0,0.0,18,None
CANINE003,27.6857,21-04-2022,20,Walking,2174,124,223.7,33.8,0.0,0.0,34,None
CANINE003,27.6857,21-04-2022,21,Normal,336,115,36.4,27.3,0.0,107.0,22,Low
CANINE003,27.6857,21-04-2022,22,Playing,580,125,61.4,28.3,0.0,0.0,26,Low
CANINE003,27.6857,21-04-2022,23,Sleeping,0,105,2.0,26.5,0.0,0.0,17,None
CANINE003,27.7324,22-04-2022,0,Sleeping,0,108,2.0,25.8,0.0,0.0,19,None
CANINE003,27.7324,22-04-2022,1,Sleeping,0,106,3.0,26.1,0.0,0.0,16,None
CANINE003,27.7324,22-04-2022,2,Sleeping,0,109,3.0,26.4,0.0,0.0,15,None
CANINE003,27.7324,22-04-2022,3,Sleeping,0,107,1.0,26.9,0.0,0.0,17,None
CANINE003,27.7324,22-04-2022,4,Sleeping,0,112,3.0,26.9,0.0,0.0,15,None
CANINE003,27.7324,22-04-2022,5,Sleeping,0,110,3.0,25.1,0.0,0.0,19,None
CANINE003,27.7324,22-04-2022,6,Sleeping,0,103,1.0,25.8,0.0,0.0,15,None
CANINE003,27.7324,22-04-2022,7,Sleeping,0,107,3.0,25.1,0.0,0.0,19,None
CANINE003,27.7324,22-04-2022,8,Sleeping,0,106,2.0,26.5,0.0,0.0,15,None
CANINE003,27.7324,22-04-2022,9,Eating,143,114,15.7,28.9,329.4,468.0,26,None
CANINE003,27.7324,22-04-2022,10,Walking,1706,121,177.1,34.5,0.0,0.0,28,Medium
CANINE003,27.7324,22-04-2022,11,Sleeping,0,107,1.0,27.1,0.0,0.0,15,None
CANINE003,27.7324,22-04-2022,12,Normal,396,111,41.6,26.1,0.0,149.0,23,None
CANINE003,27.7324,22-04-2022,13,Normal,312,106,34.0,26.4,0.0,43.5,20,None
CANINE003,27.7324,22-04-2022,14,Normal,293,110,32.1,28.5,0.0,142.5,18,Low
CANINE003,27.7324,22-04-2022,15,Normal,394,113,41.4,26.3,0.0,50.1,17,Low
CANINE003,27.7324,22-04-2022,16,Eating,227,104,25.3,25.6,403.3,538.5,18,None
CANINE003,27.7324,22-04-2022,17,Sleeping,0,112,2.0,26.0,0.0,0.0,20,None
CANINE003,27.7324,22-04-2022,18,Normal,319,111,33.7,29.2,0.0,208.0,24,None
CANINE003,27.7324,22-04-2022,19,Normal,254,110,28.1,26.6,0.0,122.1,20,Low
CANINE003,27.7324,22-04-2022,20,Walking,746,114,77.5,32.3,0.0,0.0,36,None
CANINE003,27.7324,22-04-2022,21,Normal,447,104,48.9,28.4,0.0,185.9,26,Low
CANINE003,27.7324,22-04-2022,22,Normal,378,107,39.8,26.0,0.0,140.5,16,None
CANINE003,27.7324,22-04-2022,23,Sleeping,0,108,3.0,25.8,0.0,0.0,20,None
CANINE003,27.7467,23-04-2022,0,Sleeping,0,111,3.0,27.4,0.0,0.0,17,None
CANINE003,27.7467,23-04-2022,1,Sleeping,0,103,3.0,25.1,0.0,0.0,15,None
CANINE003,27.7467,23-04-2022,2,Sleeping,0,107,3.0,24.6,0.0,0.0,19,None
CANINE003,27.7467,23-04-2022,3,Sleeping,0,103,3.0,26.9,0.0,0.0,19,None
CANINE003,27.7467,23-04-2022,4,Sleeping,0,109,1.0,26.0,0.0,0.0,19,None
CANINE003,27.7467,23-04-2022,5,Sleeping,0,103,3.0,24.9,0.0,0.0,16,None
CANINE003,27.7467,23-04-2022,6,Sleeping,0,107,1.0,25.3,0.0,0.0,20,None
CANINE003,27.7467,23-04-2022,7,Sleeping,0,106,3.0,27.4,0.0,0.0,16,None
CANINE003,27.7467,23-04-2022,8,Sleeping,0,109,1.0,26.0,0.0,0.0,20,None
CANINE003,27.7467,23-04-2022,9,Sleeping,0,107,2.0,27.3,0.0,0.0,15,None
CANINE003,27.7467,23-04-2022,10,Walking,1751,130,181.8,34.7,0.0,0.0,35,None
CANINE003,27.7467,23-04-2022,11,Eating,158,107,19.2,26.9,349.7,499.9,24,None
CANINE003,27.7467,23-04-2022,12,Playing,1237,129,128.0,29.8,0.0,0.0,28,Medium
CANINE003,27.7467,23-04-2022,13,Normal,593,106,61.9,27.7,0.0,206.2,17,None
CANINE003,27.7467,23-04-2022,14,Normal,194,109,21.9,27.7,0.0,68.0,24,None
CANINE003,27.7467,23-04-2022,15,Walking,2114,118,218.0,33.4,0.0,0.0,28,None
CANINE003,27.7467,23-04-2022,16,Walking,3205,130,332.0,29.4,0.0,0.0,34,High
CANINE003,27.7467,23-04-2022,17,Normal,354,111,38.3,26.1,0.0,11.0,25,None
CANINE003,27.7467,23-04-2022,18,Sleeping,0,104,2.0,26.2,0.0,0.0,15,None
CANINE003,27.7467,23-04-2022,19,Eating,320,111,33.9,26.0,602.3,128.4,22,None
CANINE003,27.7467,23-04-2022,20,Normal,317,112,33.5,26.6,0.0,138.7,21,Low
CANINE003,27.7467,23-04-2022,21,Eating,239,112,26.5,26.5,432.5,406.6,21,None
CANINE003,27.7467,23-04-2022,22,Normal,131,108,15.4,29.0,0.0,88.5,20,None
CANINE003,27.7467,23-04-2022,23,Playing,1574,119,163.6,30.2,0.0,0.0,24,Medium
CANINE003,27.7579,24-04-2022,0,Sleeping,0,104,2.0,25.3,0.0,0.0,19,None
CANINE003,27.7579,24-04-2022,1,Sleeping,0,109,2.0,24.7,0.0,0.0,20,None
CANINE003,27.7579,24-04-2022,2,Sleeping,0,103,3.0,24.7,0.0,0.0,20,None
CANINE003,27.7579,24-04-2022,3,Sleeping,0,107,2.0,24.7,0.0,0.0,16,None
CANINE003,27.7579,24-04-2022,4,Sleeping,0,105,3.0,26.7,0.0,0.0,18,None
CANINE003,27.7579,24-04-2022,5,Sleeping,0,111,2.0,25.8,0.0,0.0,16,None
CANINE003,27.7579,24-04-2022,6,Sleeping,0,106,2.0,24.5,0.0,0.0,18,None
CANINE003,27.7579,24-04-2022,7,Sleeping,0,105,1.0,25.3,0.0,0.0,19,None
CANINE003,27.7579,24-04-2022,8,Sleeping,0,110,3.0,24.8,0.0,0.0,18,None
CANINE003,27.7579,24-04-2022,9,Sleeping,0,101,2.0,26.6,0.0,0.0,20,None
CANINE003,27.7579,24-04-2022,10,Sleeping,0,102,3.0,25.9,0.0,0.0,16,None
CANINE003,27.7579,24-04-2022,11,Walking,957,123,100.3,32.7,0.0,0.0,33,Medium
CANINE003,27.7579,24-04-2022,12,Normal,167,115,18.2,28.7,0.0,122.1,22,Low
CANINE003,27.7579,24-04-2022,13,Eating,338,111,35.7,24.6,349.0,484.2,19,None
CANINE003,27.7579,24-04-2022,14,Playing,831,119,87.3,31.2,0.0,0.0,27,Low
CANINE003,27.7579,24-04-2022,15,Walking,2115,127,220.2,31.0,0.0,0.0,38,Low
CANINE003,27.7579,24-04-2022,16,Walking,2881,123,298.9,31.6,0.0,0.0,28,Medium
CANINE003,27.7579,24-04-2022,17,Walking,1350,130,139.7,31.0,0.0,0.0,39,None
CANINE003,27.7579,24-04-2022,18,Sleeping,0,105,3.0,24.7,0.0,0.0,18,None
CANINE003,27.7579,24-04-2022,19,Normal,342,108,38.1,24.7,0.0,199.3,18,None
CANINE003,27.7579,24-04-2022,20,Eating,197,112,21.2,26.4,427.4,529.5,23,None
CANINE003,27.7579,24-04-2022,21,Normal,417,112,43.8,25.8,0.0,8.8,18,None
CANINE003,27.7579,24-04-2022,22,Normal,258,114,28.5,27.2,0.0,210.9,18,Low
CANINE003,27.7579,24-04-2022,23,Playing,457,124,47.9,30.3,0.0,0.0,34,Medium
CANINE003,27.7148,25-04-2022,0,Sleeping,0,102,2.0,26.4,0.0,0.0,20,None
CANINE003,27.7148,25-04-2022,1,Sleeping,0,106,3.0,26.5,0.0,0.0,17,None
CANINE003,27.7148,25-04-2022,2,Sleeping,0,103,2.0,25.3,0.0,0.0,16,None
CANINE003,27.7148,25-04-2022,3,Sleeping,0,108,2.0,25.3,0.0,0.0,19,None
CANINE003,27.7148,25-04-2022,4,Sleeping,0,105,3.0,26.1,0.0,0.0,17,None
CANINE003,27.7148,25-04-2022,5,Sleeping,0,112,1.0,26.9,0.0,0.0,16,None
CANINE003,27.7148,25-04-2022,6,Sleeping,0,102,3.0,24.7,0.0,0.0,15,None
CANINE003,27.7148,25-04-2022,7,Eating,250,109,26.6,25.4,486.1,284.3,25,None
CANINE003,27.7148,25-04-2022,8,Walking,3038,115,312.5,31.3,0.0,0.0,27,None
CANINE003,27.7148,25-04-2022,9,Sleeping,0,106,3.0,27.1,0.0,0.0,18,None
CANINE003,27.7148,25-04-2022,10,Normal,240,114,27.6,25.4,0.0,230.2,23,Low
CANINE003,27.7148,25-04-2022,11,Normal,240,112,25.6,24.7,0.0,79.9,24,Low
CANINE003,27.7148,25-04-2022,12,Normal,550,112,57.4,27.2,0.0,27.5,23,Low
CANINE003,27.7148,25-04-2022,13,Normal,346,106,37.5,27.1,0.0,227.2,22,Low
CANINE003,27.7148,25-04-2022,14,Normal,275,109,30.2,26.7,0.0,73.6,22,Low
CANINE003,27.7148,25-04-2022,15,Normal,483,111,50.5,27.6,0.0,18.1,18,None
CANINE003,27.7148,25-04-2022,16,Normal,180,110,21.5,25.7,0.0,175.9,26,Low
CANINE003,27.7148,25-04-2022,17,Eating,218,103,24.4,26.0,411.1,193.7,19,None
CANINE003,27.7148,25-04-2022,18,Normal,421,116,45.2,29.3,0.0,139.7,26,Low
CANINE003,27.7148,25-04-2022,19,Playing,943,120,97.7,31.6,0.0,0.0,28,Medium
CANINE003,27.7148,25-04-2022,20,Walking,1914,120,199.3,30.3,0.0,0.0,25,Medium
CANINE003,27.7148,25-04-2022,21,Normal,166,114,19.0,24.5,0.0,133.4,26,Low
CANINE003,27.7148,25-04-2022,22,Normal,409,106,43.9,27.4,0.0,205.3,18,None
CANINE003,27.7148,25-04-2022,23,Sleeping,0,110,3.0,24.5,0.0,0.0,15,None
CANINE003,27.6961,26-04-2022,0,Sleeping,0,103,1.0,24.9,0.0,0.0,15,None
CANINE003,27.6961,26-04-2022,1,Sleeping,0,104,2.0,25.0,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,2,Sleeping,0,111,3.0,25.6,0.0,0.0,19,None
CANINE003,27.6961,26-04-2022,3,Sleeping,0,112,1.0,26.2,0.0,0.0,17,None
CANINE003,27.6961,26-04-2022,4,Sleeping,0,105,1.0,25.5,0.0,0.0,16,None
CANINE003,27.6961,26-04-2022,5,Sleeping,0,102,2.0,24.9,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,6,Sleeping,0,110,3.0,25.8,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,7,Sleeping,0,110,2.0,24.6,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,8,Sleeping,0,111,3.0,26.6,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,9,Eating,197,112,23.2,26.9,636.4,282.6,19,None
CANINE003,27.6961,26-04-2022,10,Walking,3221,139,333.1,34.5,0.0,0.0,29,High
CANINE003,27.6961,26-04-2022,11,Normal,180,106,19.4,28.0,0.0,199.9,18,Low
CANINE003,27.6961,26-04-2022,12,Normal,505,109,52.8,25.6,0.0,78.0,22,None
CANINE003,27.6961,26-04-2022,13,Normal,349,104,38.8,25.2,0.0,9.6,25,Low
CANINE003,27.6961,26-04-2022,14,Playing,1518,121,157.6,29.6,0.0,0.0,30,High
CANINE003,27.6961,26-04-2022,15,Normal,499,107,53.1,27.1,0.0,115.6,25,None
CANINE003,27.6961,26-04-2022,16,Normal,359,111,39.8,26.5,0.0,106.1,22,None
CANINE003,27.6961,26-04-2022,17,Eating,357,102,39.6,26.3,353.2,426.3,24,None
CANINE003,27.6961,26-04-2022,18,Playing,549,120,59.3,32.0,0.0,0.0,23,Low
CANINE003,27.6961,26-04-2022,19,Walking,2666,130,275.2,32.8,0.0,0.0,33,None
CANINE003,27.6961,26-04-2022,20,Playing,600,113,63.5,28.5,0.0,0.0,37,High
CANINE003,27.6961,26-04-2022,21,Normal,334,115,36.2,26.8,0.0,143.2,18,None
CANINE003,27.6961,26-04-2022,22,Sleeping,0,107,3.0,25.2,0.0,0.0,18,None
CANINE003,27.6961,26-04-2022,23,Sleeping,0,105,1.0,25.0,0.0,0.0,16,None
CANINE003,27.667,27-04-2022,0,Sleeping,0,111,3.0,27.0,0.0,0.0,16,None
CANINE003,27.667,27-04-2022,1,Sleeping,0,111,1.0,25.1,0.0,0.0,18,None
CANINE003,27.667,27-04-2022,2,Sleeping,0,106,2.0,26.5,0.0,0.0,18,None
CANINE003,27.667,27-04-2022,3,Sleeping,0,110,3.0,25.1,0.0,0.0,20,None
CANINE003,27.667,27-04-2022,4,Sleeping,0,103,3.0,25.7,0.0,0.0,19,None
CANINE003,27.667,27-04-2022,5,Sleeping,0,104,1.0,27.4,0.0,0.0,18,None
CANINE003,27.667,27-04-2022,6,Sleeping,0,109,2.0,25.9,0.0,0.0,16,None
CANINE003,27.667,27-04-2022,7,Eating,179,105,21.3,29.3,594.3,178.5,26,None
CANINE003,27.667,27-04-2022,8,Walking,2185,122,226.7,32.4,0.0,0.0,30,Medium
CANINE003,27.667,27-04-2022,9,Sleeping,0,108,1.0,24.7,0.0,0.0,16,None
CANINE003,27.667,27-04-2022,10,Playing,1357,118,139.9,31.0,0.0,0.0,24,High
CANINE003,27.667,27-04-2022,11,Playing,614,116,63.9,28.3,0.0,0.0,33,Medium
CANINE003,27.667,27-04-2022,12,Normal,326,105,36.4,26.6,0.0,36.6,19,Low
CANINE003,27.667,27-04-2022,13,Playing,1389,118,143.2,28.8,0.0,0.0,35,Low
CANINE003,27.667,27-04-2022,14,Playing,1652,122,170.1,31.9,0.0,0.0,33,Low
CANINE003,27.667,27-04-2022,15,Normal,232,108,24.7,25.8,0.0,246.2,16,Low
CANINE003,27.667,27-04-2022,16,Normal,220,115,24.5,26.3,0.0,80.1,22,Low
CANINE003,27.667,27-04-2022,17,Eating,233,112,24.9,29.5,587.6,501.3,22,None
CANINE003,27.667,27-04-2022,18,Playing,1012,123,105.6,31.7,0.0,0.0,26,Low
CANINE003,27.667,27-04-2022,19,Walking,2345,121,243.1,31.7,0.0,0.0,30,Low
CANINE003,27.667,27-04-2022,20,Normal,453,103,47.4,25.6,0.0,104.5,19,Low
CANINE003,27.667,27-04-2022,21,Normal,424,111,46.4,25.4,0.0,70.0,19,None
CANINE003,27.667,27-04-2022,22,Sleeping,0,102,2.0,25.0,0.0,0.0,17,None
CANINE003,27.667,27-04-2022,23,Sleeping,0,112,2.0,26.7,0.0,0.0,18,None
CANINE003,27.6467,28-04-2022,0,Sleeping,0,111,1.0,25.5,0.0,0.0,18,None
CANINE003,27.6467,28-04-2022,1,Sleeping,0,101,2.0,27.0,0.0,0.0,16,None
CANINE003,27.6467,28-04-2022,2,Sleeping,0,105,1.0,25.2,0.0,0.0,18,None
CANINE003,27.6467,28-04-2022,3,Sleeping,0,105,3.0,24.6,0.0,0.0,15,None
CANINE003,27.6467,28-04-2022,4,Sleeping,0,108,2.0,27.2,0.0,0.0,17,None
CANINE003,27.6467,28-04-2022,5,Sleeping,0,107,2.0,26.0,0.0,0.0,20,None
CANINE003,27.6467,28-04-2022,6,Sleeping,0,107,1.0,26.6,0.0,0.0,15,None
CANINE003,27.6467,28-04-2022,7,Sleeping,0,106,3.0,24.5,0.0,0.0,16,None
CANINE003,27.6467,28-04-2022,8,Sleeping,0,105,2.0,24.9,0.0,0.0,20,None
CANINE003,27.6467,28-04-2022,9,Eating,289,106,32.6,25.0,354.3,509.9,22,None
CANINE003,27.6467,28-04-2022,10,Walking,3072,127,317.2,34.2,0.0,0.0,37,None
CANINE003,27.6467,28-04-2022,11,Sleeping,0,108,2.0,27.0,0.0,0.0,20,None
CANINE003,27.6467,28-04-2022,12,Normal,288,113,32.5,28.1,0.0,110.4,23,None
CANINE003,27.6467,28-04-2022,13,Sleeping,0,105,3.0,26.3,0.0,0.0,20,None
CANINE003,27.6467,28-04-2022,14,Normal,353,103,37.1,29.3,0.0,149.1,25,Low
CANINE003,27.6467,28-04-2022,15,Sleeping,0,108,3.0,26.7,0.0,0.0,19,None
CANINE003,27.6467,28-04-2022,16,Eating,239,108,27.4,26.9,381.8,300.6,24,None
CANINE003,27.6467,28-04-2022,17,Normal,456,108,48.6,27.7,0.0,19.2,26,Low
CANINE003,27.6467,28-04-2022,18,Normal,352,106,37.0,27.8,0.0,132.1,23,None
CANINE003,27.6467,28-04-2022,19,Normal,269,108,28.5,28.1,0.0,141.2,24,None
CANINE003,27.6467,28-04-2022,20,Walking,1361,123,142.2,32.9,0.0,0.0,34,Low
CANINE003,27.6467,28-04-2022,21,Normal,287,110,32.4,28.2,0.0,43.9,23,None
CANINE003,27.6467,28-04-2022,22,Normal,298,111,33.5,27.1,0.0,43.3,21,None
CANINE003,27.6467,28-04-2022,23,Sleeping,0,103,3.0,25.6,0.0,0.0,15,None
CANINE003,27.6387,29-04-2022,0,Sleeping,0,102,3.0,27.0,0.0,0.0,17,None
CANINE003,27.6387,29-04-2022,1,Sleeping,0,103,2.0,24.9,0.0,0.0,16,None
CANINE003,27.6387,29-04-2022,2,Sleeping,0,109,1.0,26.6,0.0,0.0,15,None
CANINE003,27.6387,29-04-2022,3,Sleeping,0,101,1.0,25.7,0.0,0.0,20,None
CANINE003,27.6387,29-04-2022,4,Sleeping,0,106,1.0,25.2,0.0,0.0,19,None
CANINE003,27.6387,29-04-2022,5,Sleeping,0,110,3.0,24.9,0.0,0.0,16,None
CANINE003,27.6387,29-04-2022,6,Sleeping,0,104,1.0,26.5,0.0,0.0,16,None
CANINE003,27.6387,29-04-2022,7,Eating,87,109,10.9,26.0,493.0,377.6,22,None
CANINE003,27.6387,29-04-2022,8,Walking,1283,135,132.2,31.5,0.0,0.0,26,Medium
CANINE003,27.6387,29-04-2022,9,Normal,420,114,44.0,27.4,0.0,102.1,24,Low
CANINE003,27.6387,29-04-2022,10,Normal,246,115,27.2,26.7,0.0,112.1,24,Low
CANINE003,27.6387,29-04-2022,11,Normal,178,116,21.2,27.1,0.0,13.7,19,None
CANINE003,27.6387,29-04-2022,12,Playing,1538,127,160.3,28.1,0.0,0.0,26,High
CANINE003,27.6387,29-04-2022,13,Normal,353,107,39.1,25.1,0.0,45.4,19,Low
CANINE003,27.6387,29-04-2022,14,Normal,387,109,41.6,26.0,0.0,78.0,18,Low
CANINE003,27.6387,29-04-2022,15,Normal,457,104,47.7,25.6,0.0,2.6,24,Low
CANINE003,27.6387,29-04-2022,16,Eating,305,111,34.2,26.9,588.6,513.6,27,None
CANINE003,27.6387,29-04-2022,17,Playing,1074,130,110.8,31.3,0.0,0.0,27,High
CANINE003,27.6387,29-04-2022,18,Sleeping,0,107,2.0,24.6,0.0,0.0,16,None
CANINE003,27.6387,29-04-2022,19,Walking,2241,120,230.2,29.2,0.0,0.0,30,None
CANINE003,27.6387,29-04-2022,20,Normal,220,107,23.5,28.0,0.0,141.2,23,None
CANINE003,27.6387,29-04-2022,21,Playing,1636,140,169.3,29.9,0.0,0.0,29,Low
CANINE003,27.6387,29-04-2022,22,Normal,364,109,39.2,25.9,0.0,236.0,23,Low
CANINE003,27.6387,29-04-2022,23,Sleeping,0,107,1.0,27.2,0.0,0.0,15,None
CANINE003,27.6303,30-04-2022,0,Sleeping,0,104,1.0,25.2,0.0,0.0,16,None
CANINE003,27.6303,30-04-2022,1,Sleeping,0,104,3.0,25.9,0.0,0.0,20,None
CANINE003,27.6303,30-04-2022,2,Sleeping,0,104,2.0,26.6,0.0,0.0,16,None
CANINE003,27.6303,30-04-2022,3,Sleeping,0,110,3.0,26.9,0.0,0.0,18,None
CANINE003,27.6303,30-04-2022,4,Sleeping,0,108,2.0,27.0,0.0,0.0,18,None
CANINE003,27.6303,30-04-2022,5,Sleeping,0,106,3.0,26.9,0.0,0.0,19,None
CANINE003,27.6303,30-04-2022,6,Sleeping,0,104,3.0,24.8,0.0,0.0,15,None
CANINE003,27.6303,30-04-2022,7,Sleeping,0,103,3.0,24.6,0.0,0.0,16,None
CANINE003,27.6303,30-04-2022,8,Sleeping,0,109,2.0,25.1,0.0,0.0,16,None
CANINE003,27.6303,30-04-2022,9,Sleeping,0,112,2.0,25.2,0.0,0.0,19,None
CANINE003,27.6303,30-04-2022,10,Sleeping,0,105,2.0,24.7,0.0,0.0,17,None
CANINE003,27.6303,30-04-2022,11,Walking,2178,130,224.7,29.4,0.0,0.0,39,None
CANINE003,27.6303,30-04-2022,12,Eating,217,107,23.2,27.6,470.8,583.5,24,None
CANINE003,27.6303,30-04-2022,13,Normal,422,106,44.1,28.9,0.0,58.0,17,None
CANINE003,27.6303,30-04-2022,14,Walking,2837,124,291.0,28.6,0.0,0.0,34,Low
CANINE003,27.6303,30-04-2022,15,Walking,2605,132,267.3,31.8,0.0,0.0,32,Low
CANINE003,27.6303,30-04-2022,16,Normal,204,113,23.9,26.6,0.0,183.5,18,Low
CANINE003,27.6303,30-04-2022,17,Normal,382,102,41.1,26.2,0.0,26.8,21,Low
CANINE003,27.6303,30-04-2022,18,Eating,249,102,26.5,25.7,369.7,477.6,21,None
CANINE003,27.6303,30-04-2022,19,Playing,693,132,71.8,27.8,0.0,0.0,32,High
CANINE003,27.6303,30-04-2022,20,Normal,301,111,33.8,26.4,0.0,48.8,18,None
CANINE003,27.6303,30-04-2022,21,Normal,134,107,15.7,28.2,0.0,61.7,22,None
CANINE003,27.6303,30-04-2022,22,Normal,174,112,20.8,25.0,0.0,160.5,21,Low
CANINE003,27.6303,30-04-2022,23,Sleeping,0,108,2.0,26.3,0.0,0.0,16,None
CANINE003,27.595,01-05-2022,0,Sleeping,0,109,1.0,27.0,0.0,0.0,19,None
CANINE003,27.595,01-05-2022,1,Sleeping,0,106,1.0,25.9,0.0,0.0,20,None
CANINE003,27.595,01-05-2022,2,Sleeping,0,109,2.0,27.5,0.0,0.0,19,None
CANINE003,27.595,01-05-2022,3,Sleeping,0,110,2.0,25.1,0.0,0.0,19,None
CANINE003,27.595,01-05-2022,4,Sleeping,0,103,2.0,26.0,0.0,0.0,15,None
CANINE003,27.595,01-05-2022,5,Sleeping,0,103,3.0,25.6,0.0,0.0,17,None
CANINE003,27.595,01-05-2022,6,Sleeping,0,111,3.0,25.2,0.0,0.0,15,None
CANINE003,27.595,01-05-2022,7,Sleeping,0,103,3.0,24.7,0.0,0.0,19,None
CANINE003,27.595,01-05-2022,8,Sleeping,0,101,3.0,24.9,0.0,0.0,20,None
CANINE003,27.595,01-05-2022,9,Walking,1737,136,180.4,30.7,0.0,0.0,28,Medium
CANINE003,27.595,01-05-2022,10,Eating,147,111,17.0,28.7,541.7,557.7,24,None
CANINE003,27.595,01-05-2022,11,Normal,131,107,14.4,28.6,0.0,162.1,20,Low
CANINE003,27.595,01-05-2022,12,Normal,223,111,24.8,26.4,0.0,246.0,24,Low
CANINE003,27.595,01-05-2022,13,Playing,749,130,79.5,30.5,0.0,0.0,27,Medium
CANINE003,27.595,01-05-2022,14,Normal,365,105,39.3,27.1,0.0,81.0,25,None
CANINE003,27.595,01-05-2022,15,Walking,1057,123,108.9,29.5,0.0,0.0,27,None
CANINE003,27.595,01-05-2022,16,Walking,758,124,78.4,33.2,0.0,0.0,31,High
CANINE003,27.595,01-05-2022,17,Walking,1864,123,192.3,30.9,0.0,0.0,31,Medium
CANINE003,27.595,01-05-2022,18,Playing,1313,118,137.1,30.4,0.0,0.0,31,Low
CANINE003,27.595,01-05-2022,19,Eating,322,114,34.9,27.8,599.4,618.7,22,None
CANINE003,27.595,01-05-2022,20,Normal,290,107,31.6,26.5,0.0,212.4,20,None
CANINE003,27.595,01-05-2022,21,Eating,182,115,20.6,26.5,370.9,481.1,18,None
CANINE003,27.595,01-05-2022,22,Playing,884,135,93.3,28.7,0.0,0.0,26,High
CANINE003,27.595,01-05-2022,23,Playing,865,116,89.3,27.8,0.0,0.0,28,Low
CANINE003,27.6406,02-05-2022,0,Sleeping,0,111,2.0,25.4,0.0,0.0,20,None
CANINE003,27.6406,02-05-2022,1,Sleeping,0,104,3.0,25.8,0.0,0.0,16,None
CANINE003,27.6406,02-05-2022,2,Sleeping,0,110,2.0,26.9,0.0,0.0,18,None
CANINE003,27.6406,02-05-2022,3,Sleeping,0,104,2.0,25.4,0.0,0.0,15,None
CANINE003,27.6406,02-05-2022,4,Sleeping,0,102,1.0,26.9,0.0,0.0,19,None
CANINE003,27.6406,02-05-2022,5,Sleeping,0,106,3.0,24.7,0.0,0.0,16,None
CANINE003,27.6406,02-05-2022,6,Sleeping,0,108,2.0,25.0,0.0,0.0,19,None
CANINE003,27.6406,02-05-2022,7,Sleeping,0,106,3.0,24.8,0.0,0.0,18,None
CANINE003,27.6406,02-05-2022,8,Sleeping,0,110,1.0,24.8,0.0,0.0,16,None
CANINE003,27.6406,02-05-2022,9,Eating,143,104,17.6,24.9,432.8,309.4,23,None
CANINE003,27.6406,02-05-2022,10,Walking,2495,120,256.2,29.2,0.0,0.0,23,High
CANINE003,27.6406,02-05-2022,11,Normal,565,110,60.8,25.0,0.0,152.7,24,None
CANINE003,27.6406,02-05-2022,12,Sleeping,0,107,3.0,27.4,0.0,0.0,19,None
CANINE003,27.6406,02-05-2022,13,Playing,1046,125,109.0,29.3,0.0,0.0,31,Medium
CANINE003,27.6406,02-05-2022,14,Normal,315,107,35.2,24.5,0.0,84.8,16,Low
CANINE003,27.6406,02-05-2022,15,Playing,1442,131,148.5,30.0,0.0,0.0,28,Medium
CANINE003,27.6406,02-05-2022,16,Sleeping,0,109,1.0,25.0,0.0,0.0,17,None
CANINE003,27.6406,02-05-2022,17,Eating,377,107,41.6,27.9,469.8,434.4,23,None
CANINE003,27.6406,02-05-2022,18,Normal,475,111,51.6,26.6,0.0,210.0,26,None
CANINE003,27.6406,02-05-2022,19,Walking,3174,124,325.6,31.0,0.0,0.0,28,Medium
CANINE003,27.6406,02-05-2022,20,Playing,1098,117,113.3,28.7,0.0,0.0,27,Medium
CANINE003,27.6406,02-05-2022,21,Sleeping,0,106,3.0,26.2,0.0,0.0,15,None
CANINE003,27.6406,02-05-2022,22,Sleeping,0,102,2.0,26.5,0.0,0.0,19,None
CANINE003,27.6406,02-05-2022,23,Sleeping,0,105,2.0,27.5,0.0,0.0,15,None
CANINE003,27.6033,03-05-2022,0,Sleeping,0,102,2.0,27.0,0.0,0.0,15,None
CANINE003,27.6033,03-05-2022,1,Sleeping,0,109,1.0,26.6,0.0,0.0,19,None
CANINE003,27.6033,03-05-2022,2,Sleeping,0,109,3.0,24.6,0.0,0.0,20,None
CANINE003,27.6033,03-05-2022,3,Sleeping,0,106,3.0,26.0,0.0,0.0,16,None
CANINE003,27.6033,03-05-2022,4,Sleeping,0,104,1.0,25.5,0.0,0.0,18,None
CANINE003,27.6033,03-05-2022,5,Sleeping,0,111,1.0,26.2,0.0,0.0,18,None
